country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines
Algeria,2020-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2020-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2020-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2020-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2020-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2020-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2020-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2020-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2020-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2020-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2020-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2020-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2020-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2020-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2020-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-01-30,30.0,0.0,0.0,30.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-01-31,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-02-01,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-02-02,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-02-03,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-02-04,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-02-05,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Algeria,2021-02-06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sputnik V
Andorra,2020-12-13,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2020-12-14,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2020-12-15,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2020-12-16,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2020-12-17,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2020-12-18,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2020-12-19,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2020-12-20,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2020-12-21,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2020-12-22,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2020-12-23,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2020-12-24,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2020-12-25,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2020-12-26,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2020-12-27,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2020-12-28,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2020-12-29,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2020-12-30,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2020-12-31,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2021-01-01,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2021-01-02,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2021-01-03,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2021-01-04,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2021-01-05,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2021-01-06,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2021-01-07,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2021-01-08,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2021-01-09,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2021-01-10,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2021-01-11,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2021-01-12,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2021-01-13,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2021-01-14,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2021-01-15,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2021-01-16,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2021-01-17,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2021-01-18,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2021-01-19,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2021-01-20,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2021-01-21,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2021-01-22,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2021-01-23,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2021-01-24,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2021-01-25,576.0,576.0,0.0,0.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2021-01-26,576.0,576.0,0.0,66.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2021-01-27,576.0,576.0,0.0,66.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2021-01-28,576.0,576.0,0.0,66.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2021-01-29,576.0,576.0,0.0,66.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2021-01-30,576.0,576.0,0.0,66.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2021-01-31,576.0,576.0,0.0,66.0,0.75,0.75,0.0,854.0,Pfizer/BioNTech
Andorra,2021-02-01,1036.0,1036.0,0.0,66.0,1.34,1.34,0.0,854.0,Pfizer/BioNTech
Andorra,2021-02-02,1036.0,1036.0,0.0,0.0,1.34,1.34,0.0,854.0,Pfizer/BioNTech
Andorra,2021-02-03,1036.0,1036.0,0.0,0.0,1.34,1.34,0.0,854.0,Pfizer/BioNTech
Andorra,2021-02-04,1036.0,1036.0,0.0,0.0,1.34,1.34,0.0,854.0,Pfizer/BioNTech
Andorra,2021-02-05,1036.0,1036.0,0.0,0.0,1.34,1.34,0.0,854.0,Pfizer/BioNTech
Andorra,2021-02-06,1036.0,1036.0,0.0,0.0,1.34,1.34,0.0,854.0,Pfizer/BioNTech
Argentina,2020-12-13,700.0,243539.0,4394.0,0.0,0.0,0.54,0.01,346.0,Sputnik V
Argentina,2020-12-14,700.0,243539.0,4394.0,0.0,0.0,0.54,0.01,346.0,Sputnik V
Argentina,2020-12-15,700.0,243539.0,4394.0,0.0,0.0,0.54,0.01,346.0,Sputnik V
Argentina,2020-12-16,700.0,243539.0,4394.0,0.0,0.0,0.54,0.01,346.0,Sputnik V
Argentina,2020-12-17,700.0,243539.0,4394.0,0.0,0.0,0.54,0.01,346.0,Sputnik V
Argentina,2020-12-18,700.0,243539.0,4394.0,0.0,0.0,0.54,0.01,346.0,Sputnik V
Argentina,2020-12-19,700.0,243539.0,4394.0,0.0,0.0,0.54,0.01,346.0,Sputnik V
Argentina,2020-12-20,700.0,243539.0,4394.0,0.0,0.0,0.54,0.01,346.0,Sputnik V
Argentina,2020-12-21,700.0,243539.0,4394.0,0.0,0.0,0.54,0.01,346.0,Sputnik V
Argentina,2020-12-22,700.0,243539.0,4394.0,0.0,0.0,0.54,0.01,346.0,Sputnik V
Argentina,2020-12-23,700.0,243539.0,4394.0,0.0,0.0,0.54,0.01,346.0,Sputnik V
Argentina,2020-12-24,700.0,243539.0,4394.0,0.0,0.0,0.54,0.01,346.0,Sputnik V
Argentina,2020-12-25,700.0,243539.0,4394.0,0.0,0.0,0.54,0.01,346.0,Sputnik V
Argentina,2020-12-26,700.0,243539.0,4394.0,0.0,0.0,0.54,0.01,346.0,Sputnik V
Argentina,2020-12-27,700.0,243539.0,4394.0,0.0,0.0,0.54,0.01,346.0,Sputnik V
Argentina,2020-12-28,700.0,243539.0,4394.0,0.0,0.0,0.54,0.01,346.0,Sputnik V
Argentina,2020-12-29,700.0,243539.0,4394.0,0.0,0.0,0.54,0.01,346.0,Sputnik V
Argentina,2020-12-30,700.0,243539.0,4394.0,15656.0,0.0,0.54,0.01,346.0,Sputnik V
Argentina,2020-12-31,32013.0,243539.0,4394.0,15656.0,0.07,0.54,0.01,346.0,Sputnik V
Argentina,2021-01-01,32013.0,243539.0,4394.0,11070.0,0.07,0.54,0.01,245.0,Sputnik V
Argentina,2021-01-02,32013.0,243539.0,4394.0,8776.0,0.07,0.54,0.01,194.0,Sputnik V
Argentina,2021-01-03,32013.0,243539.0,4394.0,7400.0,0.07,0.54,0.01,164.0,Sputnik V
Argentina,2021-01-04,39599.0,243539.0,4394.0,6483.0,0.09,0.54,0.01,143.0,Sputnik V
Argentina,2021-01-05,39599.0,243539.0,4394.0,7984.0,0.09,0.54,0.01,177.0,Sputnik V
Argentina,2021-01-06,39599.0,243539.0,4394.0,8173.0,0.09,0.54,0.01,181.0,Sputnik V
Argentina,2021-01-07,39599.0,243539.0,4394.0,8363.0,0.09,0.54,0.01,185.0,Sputnik V
Argentina,2021-01-08,107542.0,243539.0,4394.0,10519.0,0.24,0.54,0.01,233.0,Sputnik V
Argentina,2021-01-09,107542.0,243539.0,4394.0,11942.0,0.24,0.54,0.01,264.0,Sputnik V
Argentina,2021-01-10,107542.0,243539.0,4394.0,13365.0,0.24,0.54,0.01,296.0,Sputnik V
Argentina,2021-01-11,107542.0,243539.0,4394.0,14788.0,0.24,0.54,0.01,327.0,Sputnik V
Argentina,2021-01-12,107542.0,243539.0,4394.0,14056.0,0.24,0.54,0.01,311.0,Sputnik V
Argentina,2021-01-13,166833.0,243539.0,4394.0,13323.0,0.37,0.54,0.01,295.0,Sputnik V
Argentina,2021-01-14,166833.0,243539.0,4394.0,13320.0,0.37,0.54,0.01,295.0,Sputnik V
Argentina,2021-01-15,200759.0,243539.0,4394.0,13317.0,0.44,0.54,0.01,295.0,Sputnik V
Argentina,2021-01-16,200759.0,243539.0,4394.0,12971.0,0.44,0.54,0.01,287.0,Sputnik V
Argentina,2021-01-17,200759.0,243539.0,4394.0,12624.0,0.44,0.54,0.01,279.0,Sputnik V
Argentina,2021-01-18,200759.0,243539.0,4394.0,12278.0,0.44,0.54,0.01,272.0,Sputnik V
Argentina,2021-01-19,200759.0,243539.0,4394.0,11932.0,0.44,0.54,0.01,264.0,Sputnik V
Argentina,2021-01-20,247933.0,243539.0,4394.0,11586.0,0.55,0.54,0.01,256.0,Sputnik V
Argentina,2021-01-21,265724.0,249372.0,16352.0,11704.0,0.59,0.55,0.04,259.0,Sputnik V
Argentina,2021-01-22,279602.0,254456.0,25146.0,11263.0,0.62,0.56,0.06,249.0,Sputnik V
Argentina,2021-01-23,288064.0,258876.0,29188.0,11124.0,0.64,0.57,0.06,246.0,Sputnik V
Argentina,2021-01-24,292023.0,260036.0,31987.0,10342.0,0.65,0.58,0.07,229.0,Sputnik V
Argentina,2021-01-25,292386.0,260122.0,32264.0,9046.0,0.65,0.58,0.07,200.0,Sputnik V
Argentina,2021-01-26,305880.0,266969.0,38911.0,9626.0,0.68,0.59,0.09,213.0,Sputnik V
Argentina,2021-01-27,318033.0,272323.0,45710.0,10014.0,0.7,0.6,0.1,222.0,Sputnik V
Argentina,2021-01-28,327999.0,276548.0,51451.0,8896.0,0.73,0.61,0.11,197.0,Sputnik V
Argentina,2021-01-29,344034.0,278451.0,65583.0,9205.0,0.76,0.62,0.15,204.0,Sputnik V
Argentina,2021-01-30,366384.0,281023.0,85361.0,11189.0,0.81,0.62,0.19,248.0,Sputnik V
Argentina,2021-01-31,366384.0,281023.0,85361.0,11299.0,0.81,0.62,0.19,250.0,Sputnik V
Argentina,2021-02-01,375851.0,281577.0,94274.0,11924.0,0.83,0.62,0.21,264.0,Sputnik V
Argentina,2021-02-02,375851.0,281577.0,94274.0,11475.0,0.83,0.62,0.21,254.0,Sputnik V
Argentina,2021-02-03,396562.0,284196.0,112366.0,11218.0,0.88,0.63,0.25,248.0,Sputnik V
Argentina,2021-02-04,444018.0,297717.0,146301.0,16574.0,0.98,0.66,0.32,367.0,Sputnik V
Argentina,2021-02-05,444018.0,297717.0,146301.0,16238.0,0.98,0.66,0.32,359.0,Sputnik V
Argentina,2021-02-06,471383.0,307501.0,163882.0,15000.0,1.04,0.68,0.36,332.0,Sputnik V
Austria,2020-12-13,6784.0,6784.0,304.0,0.0,0.08,0.08,0.0,530.0,Pfizer/BioNTech
Austria,2020-12-14,6784.0,6784.0,304.0,0.0,0.08,0.08,0.0,530.0,Pfizer/BioNTech
Austria,2020-12-15,6784.0,6784.0,304.0,0.0,0.08,0.08,0.0,530.0,Pfizer/BioNTech
Austria,2020-12-16,6784.0,6784.0,304.0,0.0,0.08,0.08,0.0,530.0,Pfizer/BioNTech
Austria,2020-12-17,6784.0,6784.0,304.0,0.0,0.08,0.08,0.0,530.0,Pfizer/BioNTech
Austria,2020-12-18,6784.0,6784.0,304.0,0.0,0.08,0.08,0.0,530.0,Pfizer/BioNTech
Austria,2020-12-19,6784.0,6784.0,304.0,0.0,0.08,0.08,0.0,530.0,Pfizer/BioNTech
Austria,2020-12-20,6784.0,6784.0,304.0,0.0,0.08,0.08,0.0,530.0,Pfizer/BioNTech
Austria,2020-12-21,6784.0,6784.0,304.0,0.0,0.08,0.08,0.0,530.0,Pfizer/BioNTech
Austria,2020-12-22,6784.0,6784.0,304.0,0.0,0.08,0.08,0.0,530.0,Pfizer/BioNTech
Austria,2020-12-23,6784.0,6784.0,304.0,0.0,0.08,0.08,0.0,530.0,Pfizer/BioNTech
Austria,2020-12-24,6784.0,6784.0,304.0,0.0,0.08,0.08,0.0,530.0,Pfizer/BioNTech
Austria,2020-12-25,6784.0,6784.0,304.0,0.0,0.08,0.08,0.0,530.0,Pfizer/BioNTech
Austria,2020-12-26,6784.0,6784.0,304.0,0.0,0.08,0.08,0.0,530.0,Pfizer/BioNTech
Austria,2020-12-27,6784.0,6784.0,304.0,0.0,0.08,0.08,0.0,530.0,Pfizer/BioNTech
Austria,2020-12-28,6784.0,6784.0,304.0,0.0,0.08,0.08,0.0,530.0,Pfizer/BioNTech
Austria,2020-12-29,6784.0,6784.0,304.0,0.0,0.08,0.08,0.0,530.0,Pfizer/BioNTech
Austria,2020-12-30,6784.0,6784.0,304.0,0.0,0.08,0.08,0.0,530.0,Pfizer/BioNTech
Austria,2020-12-31,6784.0,6784.0,304.0,0.0,0.08,0.08,0.0,530.0,Pfizer/BioNTech
Austria,2021-01-01,6784.0,6784.0,304.0,0.0,0.08,0.08,0.0,530.0,Pfizer/BioNTech
Austria,2021-01-02,6784.0,6784.0,304.0,0.0,0.08,0.08,0.0,530.0,Pfizer/BioNTech
Austria,2021-01-03,6784.0,6784.0,304.0,0.0,0.08,0.08,0.0,530.0,Pfizer/BioNTech
Austria,2021-01-04,6784.0,6784.0,304.0,0.0,0.08,0.08,0.0,530.0,Pfizer/BioNTech
Austria,2021-01-05,6784.0,6784.0,304.0,0.0,0.08,0.08,0.0,530.0,Pfizer/BioNTech
Austria,2021-01-06,6784.0,6784.0,304.0,0.0,0.08,0.08,0.0,530.0,Pfizer/BioNTech
Austria,2021-01-07,6784.0,6784.0,304.0,0.0,0.08,0.08,0.0,530.0,Pfizer/BioNTech
Austria,2021-01-08,6784.0,6784.0,304.0,0.0,0.08,0.08,0.0,530.0,Pfizer/BioNTech
Austria,2021-01-09,6784.0,6784.0,304.0,0.0,0.08,0.08,0.0,530.0,Pfizer/BioNTech
Austria,2021-01-10,6784.0,6784.0,304.0,0.0,0.08,0.08,0.0,530.0,Pfizer/BioNTech
Austria,2021-01-11,11559.0,11559.0,304.0,4775.0,0.13,0.13,0.0,530.0,Pfizer/BioNTech
Austria,2021-01-12,13172.0,13172.0,304.0,3194.0,0.15,0.15,0.0,355.0,Pfizer/BioNTech
Austria,2021-01-13,20064.0,20064.0,304.0,4427.0,0.22,0.22,0.0,492.0,Pfizer/BioNTech
Austria,2021-01-14,29359.0,29359.0,304.0,5644.0,0.33,0.33,0.0,627.0,Pfizer/BioNTech
Austria,2021-01-15,39751.0,39751.0,304.0,6593.0,0.44,0.44,0.0,732.0,Pfizer/BioNTech
Austria,2021-01-16,50402.0,50402.0,304.0,7270.0,0.56,0.56,0.0,807.0,Pfizer/BioNTech
Austria,2021-01-17,55450.0,55450.0,304.0,6952.0,0.62,0.62,0.0,772.0,Pfizer/BioNTech
Austria,2021-01-18,61012.0,60708.0,304.0,7065.0,0.68,0.67,0.0,784.0,Pfizer/BioNTech
Austria,2021-01-19,71508.0,70474.0,1034.0,8334.0,0.79,0.78,0.01,925.0,Pfizer/BioNTech
Austria,2021-01-20,88895.0,86888.0,2007.0,9833.0,0.99,0.96,0.02,1092.0,Pfizer/BioNTech
Austria,2021-01-21,108252.0,105038.0,3214.0,11270.0,1.2,1.17,0.04,1251.0,Pfizer/BioNTech
Austria,2021-01-22,124756.0,121216.0,3540.0,12144.0,1.39,1.35,0.04,1348.0,Pfizer/BioNTech
Austria,2021-01-23,136348.0,132105.0,4243.0,12278.0,1.51,1.47,0.05,1363.0,Pfizer/BioNTech
Austria,2021-01-24,139538.0,135249.0,4289.0,12013.0,1.55,1.5,0.05,1334.0,Pfizer/BioNTech
Austria,2021-01-25,141350.0,137044.0,4306.0,11477.0,1.57,1.52,0.05,1274.0,Pfizer/BioNTech
Austria,2021-01-26,150933.0,146587.0,4346.0,11346.0,1.68,1.63,0.05,1260.0,Pfizer/BioNTech
Austria,2021-01-27,158985.0,153859.0,5126.0,10013.0,1.77,1.71,0.06,1112.0,Pfizer/BioNTech
Austria,2021-01-28,169439.0,163806.0,5633.0,8741.0,1.88,1.82,0.06,971.0,Pfizer/BioNTech
Austria,2021-01-29,181419.0,174262.0,7157.0,8095.0,2.01,1.93,0.08,899.0,Pfizer/BioNTech
Austria,2021-01-30,197179.0,183628.0,13551.0,8690.0,2.19,2.04,0.15,965.0,Pfizer/BioNTech
Austria,2021-01-31,200498.0,185291.0,15207.0,8709.0,2.23,2.06,0.17,967.0,Pfizer/BioNTech
Austria,2021-02-01,202345.0,186479.0,15866.0,8714.0,2.25,2.07,0.18,968.0,Pfizer/BioNTech
Austria,2021-02-02,208988.0,189926.0,19062.0,8294.0,2.32,2.11,0.21,921.0,Pfizer/BioNTech
Austria,2021-02-03,222520.0,194287.0,28233.0,9076.0,2.47,2.16,0.31,1008.0,Pfizer/BioNTech
Austria,2021-02-04,238241.0,198912.0,39329.0,9829.0,2.65,2.21,0.44,1091.0,Pfizer/BioNTech
Austria,2021-02-05,252829.0,202160.0,50669.0,10201.0,2.81,2.24,0.56,1133.0,Pfizer/BioNTech
Austria,2021-02-06,270267.0,208144.0,62123.0,10441.0,3.0,2.31,0.69,1159.0,Pfizer/BioNTech
Bahrain,2020-12-13,38965.0,38965.0,0.0,0.0,2.29,2.29,0.0,6527.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,2020-12-14,38965.0,38965.0,0.0,0.0,2.29,2.29,0.0,6527.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,2020-12-15,38965.0,38965.0,0.0,0.0,2.29,2.29,0.0,6527.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,2020-12-16,38965.0,38965.0,0.0,0.0,2.29,2.29,0.0,6527.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,2020-12-17,38965.0,38965.0,0.0,0.0,2.29,2.29,0.0,6527.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,2020-12-18,38965.0,38965.0,0.0,0.0,2.29,2.29,0.0,6527.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,2020-12-19,38965.0,38965.0,0.0,0.0,2.29,2.29,0.0,6527.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,2020-12-20,38965.0,38965.0,0.0,0.0,2.29,2.29,0.0,6527.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,2020-12-21,38965.0,38965.0,0.0,0.0,2.29,2.29,0.0,6527.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,2020-12-22,38965.0,38965.0,0.0,0.0,2.29,2.29,0.0,6527.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,2020-12-23,38965.0,38965.0,0.0,0.0,2.29,2.29,0.0,6527.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,2020-12-24,50071.0,50071.0,0.0,11106.0,2.94,2.94,0.0,6527.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,2020-12-25,50543.0,50543.0,0.0,5789.0,2.97,2.97,0.0,3402.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,2020-12-26,51556.0,51556.0,0.0,4197.0,3.03,3.03,0.0,2467.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,2020-12-27,53614.0,53614.0,0.0,3662.0,3.15,3.15,0.0,2152.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,2020-12-28,55014.0,55014.0,0.0,3210.0,3.23,3.23,0.0,1886.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,2020-12-29,56041.0,56041.0,0.0,2846.0,3.29,3.29,0.0,1673.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,2020-12-30,57317.0,57317.0,0.0,2622.0,3.37,3.37,0.0,1541.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,2020-12-31,58643.0,58643.0,0.0,1225.0,3.45,3.45,0.0,720.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,2021-01-01,59351.0,59351.0,0.0,1258.0,3.49,3.49,0.0,739.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,2021-01-02,60097.0,60097.0,0.0,1220.0,3.53,3.53,0.0,717.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,2021-01-03,60689.0,60689.0,0.0,1011.0,3.57,3.57,0.0,594.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,2021-01-04,61612.0,61612.0,0.0,943.0,3.62,3.62,0.0,554.0,"Pfizer/BioNTech, Sinopharm"
